call_id,gold_actual,A_N2_pred,A_N5_pred,unlock,shift,short,is_infopoor,layer
J19_S034727,교환반품,환불요청,교환반품,True,True,False,True,정보부족(infopoor)
J19_S034728,교환반품,배송확인,배송확인,False,False,False,False,정보충분
J19_S034781,교환반품,불만제기,불만제기,False,False,True,False,정보충분
J19_S034788,구매진행,서비스이용,환불요청,False,True,False,False,정보충분
J19_S034869,주문취소,환불요청,주문취소,True,True,False,True,정보부족(infopoor)
J19_S034903,교환반품,서비스이용,서비스이용,False,False,False,False,정보충분
J19_S034922,구매진행,서비스이용,구매진행,True,True,True,True,정보부족(infopoor)
J19_S034925,교환반품,배송확인,배송확인,False,False,False,False,정보충분
J19_S034942,주문취소,구매진행,구매진행,False,False,False,False,정보충분
J19_S034954,교환반품,서비스이용,환불요청,False,True,True,True,정보부족(infopoor)
J19_S034958,서비스이용,환불요청,환불요청,False,False,False,False,정보충분
J19_S035018,교환반품,배송확인,배송확인,False,False,False,False,정보충분
J19_S035021,서비스이용,구매진행,구매진행,False,False,False,False,정보충분
J19_S035061,교환반품,환불요청,교환반품,True,True,True,True,정보부족(infopoor)
J19_S035075,서비스이용,배송확인,배송확인,False,False,True,False,정보충분
J19_S035087,교환반품,배송확인,교환반품,True,True,True,True,정보부족(infopoor)
J19_S035113,교환반품,배송확인,배송확인,False,False,False,False,정보충분
J19_S035131,주문취소,배송확인,배송확인,False,False,False,False,정보충분
J19_S035158,서비스이용,불만제기,환불요청,False,True,False,False,정보충분
J19_S035217,서비스이용,환불요청,서비스이용,True,True,False,True,정보부족(infopoor)
J19_S035221,주문취소,서비스이용,구매진행,False,True,True,True,정보부족(infopoor)
J19_S035239,구매진행,서비스이용,구매진행,True,True,False,True,정보부족(infopoor)
J19_S035267,교환반품,서비스이용,주문취소,False,True,True,True,정보부족(infopoor)
J19_S035279,주문취소,구매진행,구매진행,False,False,False,False,정보충분
J19_S035290,주문취소,구매진행,구매진행,False,False,False,False,정보충분
J19_S035298,교환반품,서비스이용,배송확인,False,True,False,False,정보충분
J19_S035322,주문취소,서비스이용,서비스이용,False,False,True,False,정보충분
J19_S035360,서비스이용,배송확인,서비스이용,True,True,True,True,정보부족(infopoor)
J19_S035379,서비스이용,구매진행,구매진행,False,False,True,False,정보충분
J19_S035453,서비스이용,환불요청,환불요청,False,False,True,False,정보충분
J19_S035466,주문취소,환불요청,주문취소,True,True,False,True,정보부족(infopoor)
J19_S035491,서비스이용,구매진행,배송확인,False,True,False,False,정보충분
J19_S035524,구매진행,교환반품,환불요청,False,True,False,False,정보충분
J19_S035542,교환반품,서비스이용,서비스이용,False,False,False,False,정보충분
J19_S035584,구매진행,환불요청,환불요청,False,False,False,False,정보충분
J19_S035677,주문취소,교환반품,배송확인,False,True,False,False,정보충분
J19_S035679,교환반품,배송확인,배송확인,False,False,False,False,정보충분
J19_S035711,주문취소,구매진행,서비스이용,False,True,True,True,정보부족(infopoor)
J19_S035713,교환반품,배송확인,배송확인,False,False,False,False,정보충분
J19_S035734,서비스이용,구매진행,서비스이용,True,True,False,True,정보부족(infopoor)
J19_S035756,교환반품,서비스이용,서비스이용,False,False,False,False,정보충분
J19_S035770,주문취소,배송확인,배송확인,False,False,True,False,정보충분
J19_S035863,주문취소,환불요청,환불요청,False,False,False,False,정보충분
J19_S035872,서비스이용,교환반품,불만제기,False,True,True,True,정보부족(infopoor)
J19_S035902,교환반품,환불요청,교환반품,True,True,False,True,정보부족(infopoor)
J19_S035923,교환반품,구매진행,환불요청,False,True,True,True,정보부족(infopoor)
J19_S035968,구매진행,환불요청,구매진행,True,True,True,True,정보부족(infopoor)
J19_S036000,주문취소,서비스이용,서비스이용,False,False,False,False,정보충분
J19_S036029,교환반품,환불요청,불만제기,False,True,False,False,정보충분
J19_S036031,구매진행,서비스이용,서비스이용,False,False,False,False,정보충분
J19_S036049,서비스이용,구매진행,구매진행,False,False,True,False,정보충분
J19_S036061,서비스이용,불만제기,불만제기,False,False,False,False,정보충분
J19_S036118,교환반품,배송확인,배송확인,False,False,False,False,정보충분
J19_S036123,주문취소,환불요청,주문취소,True,True,True,True,정보부족(infopoor)
J19_S036125,교환반품,서비스이용,서비스이용,False,False,False,False,정보충분
J19_S036138,교환반품,배송확인,교환반품,True,True,False,True,정보부족(infopoor)
J19_S036143,교환반품,서비스이용,서비스이용,False,False,False,False,정보충분
J19_S036180,서비스이용,구매진행,구매진행,False,False,True,False,정보충분
J19_S036244,교환반품,배송확인,교환반품,True,True,False,True,정보부족(infopoor)
J19_S036315,구매진행,주문취소,주문취소,False,False,False,False,정보충분
J19_S036319,교환반품,배송확인,교환반품,True,True,False,True,정보부족(infopoor)
J19_S036323,주문취소,불만제기,불만제기,False,False,False,False,정보충분
J19_S036349,주문취소,배송확인,배송확인,False,False,False,False,정보충분
J19_S036355,구매진행,서비스이용,구매진행,True,True,False,True,정보부족(infopoor)
J19_S036370,주문취소,구매진행,구매진행,False,False,False,False,정보충분
J19_S036373,구매진행,배송확인,구매진행,True,True,True,True,정보부족(infopoor)
J19_S036402,주문취소,환불요청,환불요청,False,False,False,False,정보충분
J19_S036519,서비스이용,교환반품,교환반품,False,False,True,False,정보충분
J19_S036527,구매진행,교환반품,교환반품,False,False,False,False,정보충분
J19_S036573,주문취소,환불요청,서비스이용,False,True,True,True,정보부족(infopoor)
J19_S036588,교환반품,서비스이용,서비스이용,False,False,False,False,정보충분
J19_S036643,주문취소,구매진행,주문취소,True,True,True,True,정보부족(infopoor)
J19_S036646,교환반품,서비스이용,환불요청,False,True,False,False,정보충분
J19_S036669,교환반품,배송확인,배송확인,False,False,False,False,정보충분
J19_S036687,교환반품,불만제기,서비스이용,False,True,True,True,정보부족(infopoor)
J19_S036698,교환반품,환불요청,환불요청,False,False,True,False,정보충분
J19_S036753,서비스이용,불만제기,배송확인,False,True,False,False,정보충분
J19_S036754,주문취소,구매진행,주문취소,True,True,True,True,정보부족(infopoor)
J19_S036824,서비스이용,환불요청,환불요청,False,False,False,False,정보충분
J19_S036835,교환반품,환불요청,교환반품,True,True,False,True,정보부족(infopoor)
J19_S036844,교환반품,서비스이용,서비스이용,False,False,True,False,정보충분
J19_S036858,교환반품,환불요청,환불요청,False,False,False,False,정보충분
J19_S036861,교환반품,배송확인,교환반품,True,True,False,True,정보부족(infopoor)
J19_S036883,주문취소,서비스이용,구매진행,False,True,True,True,정보부족(infopoor)
J19_S036916,서비스이용,환불요청,환불요청,False,False,True,False,정보충분
J19_S036930,교환반품,환불요청,환불요청,False,False,False,False,정보충분
J19_S037014,서비스이용,환불요청,환불요청,False,False,True,False,정보충분
J19_S037029,교환반품,배송확인,교환반품,True,True,False,True,정보부족(infopoor)
J19_S037056,주문취소,구매진행,주문취소,True,True,False,True,정보부족(infopoor)
J19_S037116,교환반품,배송확인,배송확인,False,False,False,False,정보충분
J19_S037126,서비스이용,배송확인,서비스이용,True,True,True,True,정보부족(infopoor)
J19_S037138,서비스이용,배송확인,구매진행,False,True,True,True,정보부족(infopoor)
J19_S037141,서비스이용,구매진행,주문취소,False,True,True,True,정보부족(infopoor)
J19_S037178,서비스이용,환불요청,환불요청,False,False,True,False,정보충분
J19_S037182,서비스이용,구매진행,구매진행,False,False,True,False,정보충분
J19_S037234,교환반품,환불요청,환불요청,False,False,False,False,정보충분
J19_S037264,주문취소,서비스이용,주문취소,True,True,False,True,정보부족(infopoor)
J19_S037265,서비스이용,구매진행,구매진행,False,False,False,False,정보충분
J19_S037296,서비스이용,구매진행,구매진행,False,False,False,False,정보충분
J19_S037355,주문취소,환불요청,환불요청,False,False,False,False,정보충분
J19_S037369,구매진행,서비스이용,구매진행,True,True,True,True,정보부족(infopoor)
J19_S037398,구매진행,불만제기,서비스이용,False,True,False,False,정보충분
J19_S037404,구매진행,서비스이용,구매진행,True,True,True,True,정보부족(infopoor)
J19_S037441,구매진행,서비스이용,환불요청,False,True,False,False,정보충분
J19_S037462,교환반품,배송확인,배송확인,False,False,True,False,정보충분
J19_S037495,서비스이용,불만제기,불만제기,False,False,False,False,정보충분
J19_S037507,서비스이용,구매진행,구매진행,False,False,False,False,정보충분
J19_S037519,교환반품,배송확인,배송확인,False,False,False,False,정보충분
J19_S037539,교환반품,배송확인,배송확인,False,False,False,False,정보충분
J19_S037543,주문취소,구매진행,주문취소,True,True,False,True,정보부족(infopoor)
J19_S037561,서비스이용,불만제기,서비스이용,True,True,False,True,정보부족(infopoor)
J19_S037578,주문취소,환불요청,구매진행,False,True,False,False,정보충분
J19_S037609,주문취소,서비스이용,서비스이용,False,False,False,False,정보충분
J19_S037620,교환반품,배송확인,배송확인,False,False,True,False,정보충분
J19_S037622,교환반품,배송확인,배송확인,False,False,False,False,정보충분
J19_S037636,주문취소,구매진행,주문취소,True,True,True,True,정보부족(infopoor)
J19_S037676,구매진행,환불요청,환불요청,False,False,False,False,정보충분
J19_S037680,교환반품,배송확인,배송확인,False,False,False,False,정보충분
J19_S037734,교환반품,배송확인,배송확인,False,False,False,False,정보충분
J19_S037757,서비스이용,교환반품,교환반품,False,False,False,False,정보충분
J19_S037807,교환반품,서비스이용,서비스이용,False,False,True,False,정보충분
